location_id,case_id,is_metro,area_name,parents,children,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
7,322,True,Windham County,1,0,9792.0,3112.54,11293.71,5212.54,4675.82,0.0,6616.27,40702.88,85219.38
7,322,True,Windham County,1,1,12432.0,4587.12,12183.6,7832.41,6166.7,11517.89,8583.55,63303.27,85219.38
7,322,True,Windham County,1,2,12432.0,6720.9,13057.44,10452.28,6939.85,16031.11,9771.74,75405.33,85219.38
7,322,True,Windham County,1,3,15684.0,8965.98,14212.51,13072.15,8931.66,17419.79,12770.08,91056.16,85219.38
7,322,True,Windham County,1,4,15684.0,10974.97,14578.03,15692.01,9659.59,17419.79,12994.13,97002.53,85219.38
7,322,True,Windham County,2,0,9816.0,5706.32,13541.63,10425.08,5624.35,0.0,6998.68,52112.06,85219.38
7,322,True,Windham County,2,1,12432.0,7102.09,14363.38,13044.95,7077.97,11517.89,10373.51,75911.78,85219.38
7,322,True,Windham County,2,2,12432.0,8994.64,15555.46,15664.82,7763.72,16031.11,10697.86,87139.61,85219.38
7,322,True,Windham County,2,3,15684.0,10981.77,15896.07,18284.69,9662.06,17419.79,12367.86,100296.23,85219.38
7,322,True,Windham County,2,4,15684.0,13439.06,16027.21,20904.55,10552.43,17419.79,12419.26,106446.3,85219.38
8,323,True,Dover,1,0,10536.0,3133.29,10270.72,5689.48,4952.92,0.0,6816.5,41398.91,72821.48
8,323,True,Dover,1,1,12792.0,4617.7,11164.59,8587.71,6308.22,9293.95,8000.62,60764.79,72821.48
8,323,True,Dover,1,2,12792.0,6765.71,12618.87,11485.93,7086.53,14779.62,9123.77,74652.43,72821.48
8,323,True,Dover,1,3,18312.0,9025.75,13336.42,14384.16,9905.55,16467.52,13278.67,94710.06,72821.48
8,323,True,Dover,1,4,18312.0,11048.13,13789.37,17282.39,10638.33,16467.52,13579.41,101117.14,72821.48
8,323,True,Dover,2,0,10896.0,5744.36,12471.0,11378.96,6029.46,0.0,7765.96,54285.74,72821.48
8,323,True,Dover,2,1,12792.0,7149.44,13955.52,14277.19,7225.57,9293.95,9663.66,74357.32,72821.48
8,323,True,Dover,2,2,12792.0,9054.61,14640.28,17175.41,7915.89,14779.62,9776.27,86134.07,72821.48
8,323,True,Dover,2,3,18312.0,11054.99,15070.56,20073.64,10640.82,16467.52,12338.09,103957.61,72821.48
8,323,True,Dover,2,4,18312.0,13528.65,15294.27,22971.87,11537.12,16467.52,12348.08,110459.51,72821.48
8,324,True,Philadelphia-Camden-Wilmington,1,0,11016.42,3558.67,9534.05,5689.48,5281.13,0.0,6944.27,42024.02,94024.41
8,324,True,Philadelphia-Camden-Wilmington,1,1,15422.99,5244.61,10661.06,8587.71,7488.69,9703.65,9196.37,66305.07,94024.41
8,324,True,Philadelphia-Camden-Wilmington,1,2,15422.99,7684.23,11814.11,11485.93,8372.66,15431.14,10936.39,81147.45,94024.41
8,324,True,Philadelphia-Camden-Wilmington,1,3,19180.81,10251.11,13212.42,14384.16,10664.35,17193.45,14777.66,99663.95,94024.41
8,324,True,Philadelphia-Camden-Wilmington,1,4,19180.81,12548.05,13866.28,17282.39,11496.62,17193.45,15396.56,106964.14,94024.41
8,324,True,Philadelphia-Camden-Wilmington,2,0,12730.09,6524.23,12050.1,11378.96,6976.6,0.0,8586.44,58246.41,94024.41
8,324,True,Philadelphia-Camden-Wilmington,2,1,15422.99,8120.05,13155.63,14277.19,8530.57,9703.65,10866.34,80076.42,94024.41
8,324,True,Philadelphia-Camden-Wilmington,2,2,15422.99,10283.87,14593.26,17175.41,9314.61,15431.14,11369.17,93590.46,94024.41
8,324,True,Philadelphia-Camden-Wilmington,2,3,19180.81,12555.83,15223.45,20073.64,11499.44,17193.45,13831.56,109558.18,94024.41
8,324,True,Philadelphia-Camden-Wilmington,2,4,19180.81,15365.33,15636.39,22971.87,12517.43,17193.45,14137.09,117002.36,94024.41
8,325,True,Sussex County,1,0,7692.0,3724.67,10643.71,5689.48,4136.71,0.0,6122.56,38009.13,76750.11
8,325,True,Sussex County,1,1,11580.0,5489.26,11623.22,8587.71,6184.87,8682.3,7830.41,59977.76,76750.11
8,325,True,Sussex County,1,2,11580.0,8042.68,13135.09,11485.93,7110.07,13806.96,8982.97,74143.71,76750.11
8,325,True,Sussex County,1,3,15672.0,10729.29,13876.94,14384.16,9566.23,15383.77,12499.17,92111.57,76750.11
8,325,True,Sussex County,1,4,15672.0,13133.38,14351.56,17282.39,10437.32,15383.77,13000.77,99261.19,76750.11
8,325,True,Sussex County,2,0,8784.0,6828.56,12846.26,11378.96,5657.05,0.0,7498.33,52993.16,76750.11
8,325,True,Sussex County,2,1,11580.0,8498.83,14379.3,14277.19,7275.35,8682.3,9663.48,74356.45,76750.11
8,325,True,Sussex County,2,2,11580.0,10763.59,15085.67,17175.41,8095.96,13806.96,9817.17,86324.77,76750.11
8,325,True,Sussex County,2,3,15672.0,13141.52,15535.6,20073.64,10440.28,15383.77,11847.48,102094.29,76750.11
8,325,True,Sussex County,2,4,15672.0,16082.08,15777.67,22971.87,11505.75,15383.77,12084.31,109477.45,76750.11
47,326,True,Washington-Arlington-Alexandria,1,0,16642.28,4492.43,5660.74,4933.48,7657.94,0.0,6929.51,46316.38,116607.39
47,326,True,Washington-Arlington-Alexandria,1,1,19414.16,6620.75,6384.58,8266.32,9433.47,19994.33,14165.31,84278.92,116607.39
47,326,True,Washington-Arlington-Alexandria,1,2,19414.16,9700.5,7528.0,11599.16,10549.39,42045.96,24911.74,125748.91,116607.39
47,326,True,Washington-Arlington-Alexandria,1,3,24891.92,12940.9,8171.79,14932.0,13708.32,48831.09,31384.3,154860.31,116607.39
47,326,True,Washington-Arlington-Alexandria,1,4,24891.92,15840.54,8554.63,18264.84,14758.98,48831.09,32334.15,163476.14,116607.39
47,326,True,Washington-Arlington-Alexandria,2,0,17027.26,8236.12,7206.08,9866.96,9153.92,0.0,8563.61,60053.96,116607.39
47,326,True,Washington-Arlington-Alexandria,2,1,19414.16,10250.68,8349.17,13199.8,10748.74,19994.33,14341.96,96298.84,116607.39
47,326,True,Washington-Arlington-Alexandria,2,2,19414.16,12982.27,8963.19,16532.64,11738.5,42045.96,22870.63,134547.36,116607.39
47,326,True,Washington-Arlington-Alexandria,2,3,24891.92,15850.36,9324.64,19865.48,14762.53,48831.09,30205.72,163731.74,116607.39
47,326,True,Washington-Arlington-Alexandria,2,4,24891.92,19397.04,9476.89,23198.32,16047.64,48831.09,31740.9,173583.8,116607.39
9,327,True,Gainesville,1,0,9751.87,3620.92,9493.15,5377.48,4845.49,0.0,5060.75,38149.64,77956.63
9,327,True,Gainesville,1,1,13119.59,5336.35,10269.29,8120.68,6687.32,6988.61,5292.63,55814.47,77956.63
9,327,True,Gainesville,1,2,13119.59,7818.65,11645.84,10863.89,7586.75,11741.48,5397.83,68174.03,77956.63
9,327,True,Gainesville,1,3,17141.48,10430.43,12343.6,13607.09,9990.39,13203.91,7247.11,83964.0,77956.63
9,327,True,Gainesville,1,4,17141.48,12767.55,12786.61,16350.29,10837.22,13203.91,7153.94,90241.0,77956.63
9,327,True,Gainesville,2,0,10866.36,6638.35,11655.29,10754.96,6342.65,0.0,6133.55,52391.16,77956.63
9,327,True,Gainesville,2,1,13119.59,8262.1,13078.25,13498.16,7747.43,6988.61,6950.39,69644.52,77956.63
9,327,True,Gainesville,2,2,13119.59,10463.77,13750.01,16241.37,8545.18,11741.48,6629.37,80490.77,77956.63
9,327,True,Gainesville,2,3,17141.48,12775.46,14174.63,18984.57,10840.09,13203.91,7474.82,94594.95,77956.63
9,327,True,Gainesville,2,4,17141.48,15634.11,14395.38,21727.77,11875.89,13203.91,7068.56,101047.1,77956.63
9,328,True,Baker County,1,0,6360.0,3216.29,10804.93,5341.48,3469.87,0.0,4283.71,33476.28,74980.89
9,328,True,Baker County,1,1,9480.0,4740.03,11691.9,8066.8,5152.48,6266.18,4227.36,49624.74,74980.89
9,328,True,Baker County,1,2,9480.0,6944.93,12525.72,10792.11,5951.4,10527.75,3782.54,60004.45,74980.89
9,328,True,Baker County,1,3,12252.0,9264.85,13649.53,13517.43,7796.4,11839.0,4596.07,72915.27,74980.89
9,328,True,Baker County,1,4,12252.0,11340.8,13961.35,16242.74,8548.6,11839.0,3924.21,78108.7,74980.89
9,328,True,Baker County,2,0,7188.0,5896.53,12747.71,10682.96,4741.04,0.0,5151.41,46407.65,74980.89
9,328,True,Baker County,2,1,9480.0,7338.82,13527.0,13408.28,6094.12,6266.18,5591.08,61705.49,74980.89
9,328,True,Baker County,2,2,9480.0,9294.46,14679.32,16133.59,6802.73,10527.75,5162.21,72080.06,74980.89
9,328,True,Baker County,2,3,12252.0,11347.83,14966.94,18858.9,8551.15,11839.0,5358.19,83174.02,74980.89
9,328,True,Baker County,2,4,12252.0,13887.03,15046.13,21584.22,9471.2,11839.0,4539.84,88619.41,74980.89
9,329,True,Panama City-Lynn Haven-Panama City Beach,1,0,10260.0,3527.54,9735.06,4789.48,4995.77,0.0,5104.33,38412.18,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,1,1,13056.0,5198.74,10452.73,7240.52,6614.41,7239.3,5143.64,54945.34,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,1,2,13056.0,7617.02,11253.19,9691.57,7490.65,12162.66,5004.28,66275.37,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,1,3,18180.0,10161.45,12327.16,12142.61,10269.22,13677.54,7261.58,84019.56,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,1,4,18180.0,12438.3,12661.69,14593.65,11094.22,13677.54,6996.73,89642.13,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,2,0,11196.0,6467.16,11917.26,9578.96,6400.06,0.0,5992.61,51552.05,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,2,1,13056.0,8049.03,12675.15,12030.0,7647.19,7239.3,6539.25,67235.92,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,2,2,13056.0,10193.93,13804.62,14481.05,8424.37,12162.66,6263.82,78386.44,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,2,3,18180.0,12446.01,14119.0,16932.09,11097.01,13677.54,7302.44,93754.1,69290.22
9,329,True,Panama City-Lynn Haven-Panama City Beach,2,4,18180.0,15230.94,14232.2,19383.13,12106.1,13677.54,6761.2,99571.11,69290.22
9,330,False,Bradford County,1,0,7644.0,3133.29,10944.07,5818.79,3905.04,0.0,4733.29,36178.47,56017.47
9,330,False,Bradford County,1,1,8916.0,4617.7,11713.29,8693.54,4903.79,5773.03,4060.23,48677.6,56017.47
9,330,False,Bradford County,1,2,8916.0,6765.71,12478.13,11568.3,5682.1,10023.62,3612.68,59046.54,56017.47
9,330,False,Bradford County,1,3,12564.0,9025.75,12987.76,14443.05,7822.82,11331.49,4557.4,72732.27,56017.47
9,330,False,Bradford County,1,4,12564.0,11048.13,13806.0,17317.8,8555.61,11331.49,4086.6,78709.63,56017.47
9,330,False,Bradford County,2,0,7824.0,5744.36,12872.98,11637.58,4916.35,0.0,5487.71,48482.98,56017.47
9,330,False,Bradford County,2,1,8916.0,7149.44,13588.0,14512.33,5821.14,5773.03,5517.4,61277.34,56017.47
9,330,False,Bradford County,2,2,8916.0,9054.61,14064.03,17387.09,6511.46,10023.62,4957.44,70914.24,56017.47
9,330,False,Bradford County,2,3,12564.0,11054.99,14930.25,20261.84,8558.09,11331.49,5548.13,84248.79,56017.47
9,330,False,Bradford County,2,4,12564.0,13528.65,14969.46,23136.6,9454.4,11331.49,4763.73,89748.33,56017.47
9,331,True,Palm Bay-Melbourne-Titusville,1,0,9108.0,3517.17,9815.56,4693.48,4574.6,0.0,4785.84,36494.64,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,1,1,13608.0,5183.45,10730.3,7096.82,6808.88,7320.03,5339.27,56086.75,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,1,2,13608.0,7594.62,12196.07,9500.17,7682.55,12298.3,5425.09,68304.8,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,1,3,18300.0,10131.56,12944.82,11903.51,10301.88,13830.07,7491.41,84903.26,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,1,4,18300.0,12401.71,13433.49,14306.86,11124.44,13830.07,7264.77,90661.35,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,2,0,11052.0,6448.14,12102.73,9386.96,6340.99,0.0,5946.43,51277.25,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,2,1,13608.0,8025.36,13604.9,11790.3,7838.62,7320.03,6846.16,69033.38,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,2,2,13608.0,10163.95,14323.03,14193.65,8613.51,12298.3,6490.55,79690.99,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,2,3,18300.0,12409.41,14790.57,16596.99,11127.23,13830.07,7457.8,94512.06,73043.27
9,331,True,Palm Bay-Melbourne-Titusville,2,4,18300.0,15186.14,15055.86,19000.33,12133.35,13830.07,6943.95,100449.7,73043.27
9,332,True,Fort Lauderdale,1,0,12708.0,3703.92,8529.99,4693.48,5946.69,0.0,5556.64,41138.72,73116.17
9,332,True,Fort Lauderdale,1,1,18120.0,5458.68,10027.88,7096.82,8543.48,8681.61,6816.98,64745.46,73116.17
9,332,True,Fort Lauderdale,1,2,18120.0,7997.87,11210.28,9500.17,9463.54,14585.87,7607.05,78484.78,73116.17
9,332,True,Fort Lauderdale,1,3,25932.0,10669.52,12144.5,11903.51,13262.17,16402.57,12031.09,102345.35,73116.17
9,332,True,Fort Lauderdale,1,4,25932.0,13060.21,13332.38,14306.86,14128.42,16402.57,12247.77,109410.2,73116.17
9,332,True,Fort Lauderdale,2,0,14376.0,6790.52,11331.79,9386.96,7669.46,0.0,6797.71,56352.44,73116.17
9,332,True,Fort Lauderdale,2,1,18120.0,8451.49,12472.45,11790.3,9627.9,8681.61,8270.55,77414.28,73116.17
9,332,True,Fort Lauderdale,2,2,18120.0,10703.62,13377.03,14193.65,10443.94,14585.87,8207.41,89631.52,73116.17
9,332,True,Fort Lauderdale,2,3,25932.0,13068.31,14611.41,16596.99,14131.35,16402.57,11148.54,111891.16,73116.17
9,332,True,Fort Lauderdale,2,4,25932.0,15992.48,15075.59,19000.33,15190.89,16402.57,10978.07,118571.94,73116.17
9,333,False,Calhoun County,1,0,7548.0,3403.04,11289.53,5686.79,3967.99,0.0,4823.01,36718.37,58760.12
9,333,False,Calhoun County,1,1,8808.0,5015.26,12126.05,8495.96,5008.71,5697.99,4176.01,49327.98,58760.12
9,333,False,Calhoun County,1,2,8808.0,7348.19,12923.99,11305.12,5854.02,9893.33,3763.32,59895.98,58760.12
9,333,False,Calhoun County,1,3,12600.0,9802.81,13460.35,14114.29,8117.42,11184.21,4854.52,74133.6,58760.12
9,333,False,Calhoun County,1,4,12600.0,11999.3,13738.27,16923.46,8913.3,11184.21,4358.12,79716.64,58760.12
9,333,False,Calhoun County,2,0,7728.0,6238.91,13165.08,11373.58,5060.76,0.0,5598.2,49164.53,58760.12
9,333,False,Calhoun County,2,1,8808.0,7764.95,13912.07,14182.75,6005.03,5697.99,5644.33,62015.12,58760.12
9,333,False,Calhoun County,2,2,8808.0,9834.14,14414.27,16991.91,6754.78,9893.33,5115.08,71811.52,58760.12
9,333,False,Calhoun County,2,3,12600.0,12006.74,14669.19,19801.08,8915.99,11184.21,5650.28,84827.5,58760.12
9,333,False,Calhoun County,2,4,12600.0,14693.37,15380.13,22610.25,9889.47,11184.21,5106.27,91463.7,58760.12
9,334,True,Punta Gorda,1,0,9588.0,3506.79,10102.49,4645.48,4744.76,0.0,4960.91,37548.42,64146.85
9,334,True,Punta Gorda,1,1,12804.0,5168.16,10913.23,7024.97,6512.02,7251.05,5117.09,54790.53,64146.85
9,334,True,Punta Gorda,1,2,12804.0,7572.22,11756.43,9404.47,7383.11,12182.42,4960.58,66063.22,64146.85
9,334,True,Punta Gorda,1,3,18072.0,10101.67,12882.81,11783.96,10208.43,13699.76,7258.29,84006.93,64146.85
9,334,True,Punta Gorda,1,4,18072.0,12365.13,13241.48,14163.46,11028.57,13699.76,6969.98,89540.38,64146.85
9,334,True,Punta Gorda,2,0,10392.0,6429.12,12274.12,9290.96,6094.96,0.0,5775.3,50256.45,64146.85
9,334,True,Punta Gorda,2,1,12804.0,8001.69,13070.27,11670.45,7538.72,7251.05,6464.92,66801.11,64146.85
9,334,True,Punta Gorda,2,2,12804.0,10133.96,14244.95,14049.95,8311.33,12182.42,6180.41,77907.01,64146.85
9,334,True,Punta Gorda,2,3,18072.0,12372.8,14583.03,16429.44,11031.35,13699.76,7234.77,93423.15,64146.85
9,334,True,Punta Gorda,2,4,18072.0,15141.34,14718.72,18808.94,12034.5,13699.76,6673.61,99148.86,64146.85
9,335,True,Homosassa Springs,1,0,7908.0,3652.04,10338.31,4741.48,4188.66,0.0,4610.3,35438.8,56364.54
9,335,True,Homosassa Springs,1,1,10740.0,5382.23,11234.75,7168.67,5841.72,6716.84,4579.42,51663.63,56364.54
9,335,True,Homosassa Springs,1,2,10740.0,7885.86,12149.77,9595.87,6748.88,11284.9,4270.72,62676.0,56364.54
9,335,True,Homosassa Springs,1,3,15348.0,10520.08,12822.04,12023.06,9373.03,12690.45,5848.13,78624.8,56364.54
9,335,True,Homosassa Springs,1,4,15348.0,12877.29,13246.34,14450.25,10227.14,12690.45,5629.6,84469.08,56364.54
9,335,True,Homosassa Springs,2,0,8148.0,6695.41,12482.36,9482.96,5378.35,0.0,5331.38,47518.47,56364.54
9,335,True,Homosassa Springs,2,1,10740.0,8333.12,13350.39,11910.15,6910.94,6716.84,5974.19,63935.64,56364.54
9,335,True,Homosassa Springs,2,2,10740.0,10553.71,13989.7,14337.35,7715.55,11284.9,5524.05,74145.25,56364.54
9,335,True,Homosassa Springs,2,3,15348.0,12885.28,14390.89,16764.54,10230.03,12690.45,6319.18,88628.37,56364.54
9,335,True,Homosassa Springs,2,4,15348.0,15768.5,15248.11,19191.73,11274.73,12690.45,5908.72,95430.25,56364.54
9,336,True,Jacksonville,1,0,9315.12,3257.79,10373.68,4777.48,4555.66,0.0,4899.6,37179.33,76809.67
9,336,True,Jacksonville,1,1,13897.76,4801.19,11201.18,7222.56,6775.37,7400.11,5452.99,56751.15,76809.67
9,336,True,Jacksonville,1,2,13897.76,7034.55,12566.07,9667.64,7584.6,12432.85,5505.27,68688.73,76809.67
9,336,True,Jacksonville,1,3,18168.23,9384.39,13190.73,12112.72,9983.4,13981.38,7283.7,84104.56,76809.67
9,336,True,Jacksonville,1,4,18168.23,11487.13,13556.21,14557.8,10745.31,13981.38,6943.48,89439.54,76809.67
9,336,True,Jacksonville,2,0,11500.3,5972.61,12526.39,9554.96,6331.13,0.0,6058.43,51943.82,76809.67
9,336,True,Jacksonville,2,1,13897.76,7433.52,13921.46,12000.04,7729.16,7400.11,6886.23,69268.28,76809.67
9,336,True,Jacksonville,2,2,13897.76,9414.39,14512.69,14445.12,8446.91,12432.85,6479.9,79629.62,76809.67
9,336,True,Jacksonville,2,3,18168.23,11494.26,14854.73,16890.2,10747.89,13981.38,7221.48,93358.17,76809.67
9,336,True,Jacksonville,2,4,18168.23,14066.22,14993.14,19335.28,11679.81,13981.38,6607.98,98832.05,76809.67
9,337,True,Naples-Immokalee-Marco Island,1,0,11376.0,3818.05,9532.26,5137.48,5505.4,0.0,5514.33,40883.52,84294.2
9,337,True,Naples-Immokalee-Marco Island,1,1,16512.0,5626.87,11067.4,7761.43,8021.79,7827.56,6586.88,63403.93,84294.2
9,337,True,Naples-Immokalee-Marco Island,1,2,16512.0,8244.31,12140.23,10385.39,8970.19,13151.0,7194.09,76597.21,84294.2
9,337,True,Naples-Immokalee-Marco Island,1,3,21492.0,10998.27,12944.08,13009.34,11772.51,14788.98,10144.01,95149.19,84294.2
9,337,True,Naples-Immokalee-Marco Island,1,4,21492.0,13462.63,13482.93,15633.3,12665.44,14788.98,10218.61,101743.89,84294.2
9,337,True,Naples-Immokalee-Marco Island,2,0,13416.0,6999.75,12346.86,10274.96,7397.43,0.0,6974.66,57409.66,84294.2
9,337,True,Naples-Immokalee-Marco Island,2,1,16512.0,8711.9,13366.92,12898.91,9139.61,7827.56,8130.44,76587.35,84294.2
9,337,True,Naples-Immokalee-Marco Island,2,2,16512.0,11033.43,14134.92,15522.87,9980.79,13151.0,7981.23,88316.25,84294.2
9,337,True,Naples-Immokalee-Marco Island,2,3,21492.0,13470.98,14648.89,18146.82,12668.46,14788.98,9622.58,104838.72,84294.2
9,337,True,Naples-Immokalee-Marco Island,2,4,21492.0,16485.25,14956.0,20770.78,13760.65,14788.98,9307.45,111561.12,84294.2
9,338,False,Columbia County,1,0,7608.0,3029.54,10634.55,6022.79,3854.4,0.0,4674.29,35823.56,62543.97
9,338,False,Columbia County,1,1,10428.0,4464.8,11382.85,8998.91,5396.25,5887.18,4469.75,51027.74,62543.97
9,338,False,Columbia County,1,2,10428.0,6541.68,12136.58,11975.02,6148.78,10221.82,4046.82,61498.71,62543.97
9,338,False,Columbia County,1,3,13572.0,8726.89,12638.03,14951.14,8079.77,11555.55,4920.64,74444.02,62543.97
9,338,False,Columbia County,1,4,13572.0,10682.3,13432.59,17927.25,8788.29,11555.55,4578.65,80536.63,62543.97
9,338,False,Columbia County,2,0,7908.0,5554.15,12596.09,12045.58,4877.87,0.0,5485.07,48466.76,62543.97
9,338,False,Columbia County,2,1,10428.0,6912.7,13301.05,15021.69,6283.22,5887.18,5947.76,63781.61,62543.97
9,338,False,Columbia County,2,2,10428.0,8754.79,13769.32,17997.81,6950.68,10221.82,5418.23,73540.65,62543.97
9,338,False,Columbia County,2,3,13572.0,10688.93,14613.44,20973.93,8790.69,11555.55,5868.01,86062.55,62543.97
9,338,False,Columbia County,2,4,13572.0,13080.69,14639.02,23950.04,9657.32,11555.55,5130.66,91585.28,62543.97
9,339,False,DeSoto County,1,0,7464.0,3309.67,10614.15,5710.79,3903.72,0.0,4644.98,35647.31,43037.36
9,339,False,DeSoto County,1,1,8856.0,4877.64,11318.31,8531.88,4976.24,5624.64,3965.11,48149.83,43037.36
9,339,False,DeSoto County,1,2,8856.0,7146.56,12049.63,11352.97,5798.36,9765.97,3512.39,58481.88,43037.36
9,339,False,DeSoto County,1,3,11916.0,9533.83,12534.59,14174.07,7772.12,11040.23,4236.59,71207.41,43037.36
9,339,False,DeSoto County,1,4,11916.0,11670.05,12767.66,16995.16,8546.16,11040.23,3459.48,76394.73,43037.36
9,339,False,DeSoto County,2,0,7500.0,6067.72,12565.81,11421.58,4916.12,0.0,5386.32,47857.56,43037.36
9,339,False,DeSoto County,2,1,8856.0,7551.89,13246.14,14242.67,5945.22,5624.64,5456.39,60922.96,43037.36
9,339,False,DeSoto County,2,2,8856.0,9564.3,13698.36,17063.76,6674.4,9765.97,4886.16,70508.97,43037.36
9,339,False,DeSoto County,2,3,11916.0,11677.29,13909.43,19884.86,8548.78,11040.23,5177.69,82154.27,43037.36
9,339,False,DeSoto County,2,4,11916.0,14290.2,14537.71,22705.95,9495.54,11040.23,4518.17,88503.8,43037.36
9,340,False,Dixie County,1,0,7548.0,3164.41,10886.45,6034.79,3881.53,0.0,4747.24,36262.42,46576.83
9,340,False,Dixie County,1,1,8808.0,4663.58,11750.33,9016.87,4881.28,5672.41,4098.68,48891.15,46576.83
9,340,False,Dixie County,1,2,8808.0,6832.92,12551.75,11998.95,5667.32,9848.91,3671.79,59379.63,46576.83
9,340,False,Dixie County,1,3,12324.0,9115.41,13085.13,14981.02,7768.35,11133.99,4619.87,73027.76,46576.83
9,340,False,Dixie County,1,4,12324.0,11157.88,13357.05,17963.1,8508.41,11133.99,4020.51,78464.94,46576.83
9,340,False,Dixie County,2,0,7728.0,5801.42,12769.2,12069.58,4902.24,0.0,5540.95,48811.39,46576.83
9,340,False,Dixie County,2,1,8808.0,7220.46,13517.43,15051.66,5807.74,5672.41,5583.45,61661.14,46576.83
9,340,False,Dixie County,2,2,8808.0,9144.55,14015.88,18033.74,6504.92,9848.91,5042.55,71398.55,46576.83
9,340,False,Dixie County,2,3,12324.0,11164.8,14264.15,21015.81,8510.92,11133.99,5486.56,83900.24,46576.83
9,340,False,Dixie County,2,4,12324.0,13663.04,14940.89,23997.89,9416.13,11133.99,4885.93,90361.87,46576.83
9,341,True,Jacksonville,1,0,8714.67,3392.67,9110.72,4801.48,4386.96,0.0,4526.11,34932.6,69769.75
9,341,True,Jacksonville,1,1,13001.91,4999.96,9924.2,7258.49,6522.79,7171.92,4952.5,53831.77,69769.75
9,341,True,Jacksonville,1,2,13001.91,7325.78,11317.07,9715.49,7365.52,12049.46,4875.85,65651.09,69769.75
9,341,True,Jacksonville,1,3,16997.1,9772.92,12046.75,12172.5,9699.83,13550.24,6370.3,80609.65,69769.75
9,341,True,Jacksonville,1,4,16997.1,11962.71,12520.74,14629.5,10493.28,13550.24,6104.2,86257.79,69769.75
9,341,True,Jacksonville,2,0,10758.99,6219.89,11349.26,9602.96,6152.12,0.0,5698.25,49781.47,69769.75
9,341,True,Jacksonville,2,1,13001.91,7741.28,12787.31,12059.97,7516.07,7171.92,6453.02,66731.47,69769.75
9,341,True,Jacksonville,2,2,13001.91,9804.16,13489.62,14516.97,8263.54,12049.46,6053.71,77179.37,69769.75
9,341,True,Jacksonville,2,3,16997.1,11970.13,13944.32,16973.98,10495.97,13550.24,6664.15,90595.9,69769.75
9,341,True,Jacksonville,2,4,16997.1,14648.58,14194.45,19430.98,11466.48,13550.24,6105.72,96393.54,69769.75
9,342,True,Pensacola-Ferry Pass-Brent,1,0,8946.0,3361.54,9677.9,4921.48,4459.51,0.0,4717.58,36084.01,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,1,1,11378.48,4954.09,10451.52,7438.11,5917.94,6867.92,4563.55,51571.62,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,1,2,11378.48,7258.58,11839.46,9954.74,6752.94,11538.71,4350.98,63073.89,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,1,3,15966.77,9683.26,12546.63,12471.37,9294.02,12975.88,5905.87,78843.79,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,1,4,15966.77,11852.96,13002.99,14988.0,10080.19,12975.88,5639.49,84506.28,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,2,0,9683.82,6162.82,11942.5,9842.96,5741.86,0.0,5560.98,48934.94,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,2,1,11378.48,7670.26,13381.09,12359.59,6902.11,6867.92,6097.94,64657.38,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,2,2,11378.48,9714.21,14061.62,14876.22,7642.72,11538.71,5649.23,74861.2,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,2,3,15966.77,11860.32,14499.85,17392.85,10082.85,12975.88,6419.07,89197.59,66620.48
9,342,True,Pensacola-Ferry Pass-Brent,2,4,15966.77,14514.19,14739.07,19909.48,11044.45,12975.88,5813.54,94963.38,66620.48
9,343,True,Palm Coast,1,0,9048.0,3569.04,10756.71,5053.48,4571.65,0.0,5042.82,38041.71,64718.79
9,343,True,Palm Coast,1,1,13200.0,5259.9,11536.13,7635.7,6688.75,7105.12,5479.29,56904.88,64718.79
9,343,True,Palm Coast,1,2,13200.0,7706.64,12360.36,10217.91,7575.3,11937.23,5456.14,68453.57,64718.79
9,343,True,Palm Coast,1,3,17376.0,10280.99,13500.06,12800.13,10021.22,13424.03,7488.12,84890.55,64718.79
9,343,True,Palm Coast,1,4,17376.0,12584.63,13847.15,15382.35,10855.92,13424.03,7291.64,90761.72,64718.79
9,343,True,Palm Coast,2,0,10248.0,6543.25,12906.83,10106.96,6084.13,0.0,6059.18,51948.35,64718.79
